id,title,genre_ids,actors,director,duration
1297860,Inheritance,[53],"Phoebe Dynevor, Rhys Ifans, Ciara Baxendale, Kersti Bryan, Majd Eid, Byron Clohessy, Joey Albright, José Alvarez, Jack Lyons, Mitchell Hochman",Neil Burger,101
1212142,Kinda Pregnant,"[35, 10749]","Amy Schumer, Jillian Bell, Brianne Howey, Will Forte, Lizze Broadway, Damon Wayans Jr., Urzila Carlson, Chris Geere, Joel David Moore, Alex Moffat",Tyler Spindel,97
365177,Borderlands,"[28, 878, 35]","Cate Blanchett, Kevin Hart, Edgar Ramírez, Jamie Lee Curtis, Ariana Greenblatt, Florian Munteanu, Janina Gavankar, Jack Black, Benjamin Byron Davis, Olivier Richters",Eli Roth,101
1425200,Umjolo: There Is No Cure,"[10749, 35, 18]","Nombuleleo Mhlongo, Busisiwe Mtshali, Tina Redman, Londeka Sishi, Yonda Thomas, Nokuthula Mabika, Brenda Mhlongo, Shezi Sibongiseni, Tyson Mathonsi, Khumbulani Kay Sibiya",Mthunzi Dubazana,78
1104845,Plankton: The Movie,"[16, 12, 35, 10751, 14]","Mr. Lawrence, Jill Talley, Tom Kenny, Bill Fagerbakke, Rodger Bumpass, Carolyn Lawrence, Clancy Brown, Mary Jo Catlett, Lori Alan, Dee Bradley Baker",Dave Needham,83
1167271,Weekend in Taipei,"[28, 12, 53]","Luke Evans, Gwei Lun-Mei, Sung Kang, Wyatt Yang, Pernell Walker, Zach Ireland, Patrick Lee, Virginia Chien, Lu Yi-ching, Tou Tsung-Hua",George Huang,101
1029281,Strange Darling,"[80, 27, 53]","Willa Fitzgerald, Kyle Gallner, Madisen Beaty, Bianca A. Santos, Steven Michael Quezada, Ed Begley Jr., Barbara Hershey, Denise Grayson, Eugenia Kuzmina, Duke Mollner",JT Mollner,98
1431355,Connection,[53],"Emma Reinagel, Beau Bommarito, Chris Parker, Olivia Westhoff",Jeremy Meyer,68
1339206,The Surrender,[27],"Kate Burton, Colby Minifie, Neil Sandilands, Vaughn Armstrong, Mia Ellis, Pete Ploszek, Chelsea Alden, Riley Rose Critchlow, Lola Kelly, Alaina Pollack",Julia Max,95
1424781,I Am Living Proof,[99],,Bob Maddux,83
1333100,Attack on Titan: THE LAST ATTACK,"[16, 28, 12, 14]","Yuki Kaji, Yui Ishikawa, Marina Inoue, Hiroshi Kamiya, Yu Shimamura, Romi Park, Yoshimasa Hosoya, Kisho Taniyama, Hiro Shimono, Koji Hiwatari",Yuichiro Hayashi,145
940721,Godzilla Minus One,"[878, 27, 28]","Ryunosuke Kamiki, Minami Hamabe, Yuki Yamada, Munetaka Aoki, Hidetaka Yoshioka, Sakura Ando, Kuranosuke Sasaki, Saki Nakatani, Miou Tanaka, Yuya Endo",Takashi Yamazaki,124
1420767,Murewa,[99],"Murewa Ekundayo, Reece Tester, Charlie Logan, Marlon Francis, Dan Tavener, Zak Wilson, John Berry",Ché Scott-Heron Newton,15
1318917,Chasing the Wind,[10749],"Hande Erçel, Barış Arduç, Gözde Mutluer, Tuğrul Tülek, Şebnem Sönmez, Barış Aytaç, Olimpia Ahenk, Ahmet Saraçoğlu, Serhat Nalbantoğlu",Engin Erden,100
1432028,Dillans Night In,"[35, 99, 12]",Adrian R. Prescott,Adrian R. Prescott,53
674,Harry Potter and the Goblet of Fire,"[12, 14]","Daniel Radcliffe, Rupert Grint, Emma Watson, Brendan Gleeson, Michael Gambon, Robert Pattinson, Ralph Fiennes, Robbie Coltrane, Alan Rickman, David Tennant",Mike Newell,157
1441003,KLLR: 108.7,"[27, 9648, 53]","Zach Lane, Christian Johnson, Cole Gehring, David Collins",Jayce Hart,9
1327593,Footsteps,[9648],Jake O’Flynn,Jake O’Flynn,0
1299372,The Wailing,[27],"Ester Expósito, Mathilde Ollivier, Malena Villa, José Luis Ferrer, Claudia Roset, Lía Lois, Sonia Almarcha, Tomás del Estal, Lautaro Bettoni, Àlex Monner",Pedro Martín Calero,107
672,Harry Potter and the Chamber of Secrets,"[12, 14]","Daniel Radcliffe, Rupert Grint, Emma Watson, Kenneth Branagh, Toby Jones, Robbie Coltrane, Richard Harris, Alan Rickman, Tom Felton, Jason Isaacs",Chris Columbus,161
1433593,El hilo rojo,"[18, 10749]","Michel Brown, Mario Morán, Carolina Miranda, Maya Zapata, Pilar Santacruz",Celso R. García,99
1441635,Solitude Collective,"[18, 10749]","Mathéo Dumontet, Anouchka Vaillant, Élodie Jardret",Matteo Devred,0
1441594,The Sleeper. El Caravaggio perdido,[99],,Álvaro Longoria,0
1064028,Subservience,"[878, 53]","Megan Fox, Michele Morrone, Madeline Zima, Matilda Firth, Andrew Whipp, Atanas Srebrev, Kate Nichols, Trevor Van Uden, Euan Macnaughton, Max Kraus",SK Dale,105
1434053,Girl Meets Boy,"[35, 10749]","Camila Sodi, Sebastián Zurita, Ianis Guerrero, Paulette Hernández, Aurora Papile, Alfonso Borbolla, Carlos Ferro, Daniel Tovar, Nora Velázquez, Denia Agalianou",Raúl Martínez,0
673,Harry Potter and the Prisoner of Azkaban,"[12, 14]","Daniel Radcliffe, Rupert Grint, Emma Watson, Robbie Coltrane, Michael Gambon, Gary Oldman, David Thewlis, Timothy Spall, Alan Rickman, Tom Felton",Alfonso Cuarón,141
1297860,Inheritance,[53],"Phoebe Dynevor, Rhys Ifans, Ciara Baxendale, Kersti Bryan, Majd Eid, Byron Clohessy, Joey Albright, José Alvarez, Jack Lyons, Mitchell Hochman",Neil Burger,101
1228681,Sex,"[18, 10749]","Jan Gunnar Røise, Thorbjørn Harr, Siri Forberg, Birgitte Larsen, Theo Dahl, Nasrin Khusrawi, Anne Marie Ottersen, Vetle Bergan, Iver Innset, Brynjar Åbel Bandlien",Dag Johan Haugerud,125
1212142,Kinda Pregnant,"[35, 10749]","Amy Schumer, Jillian Bell, Brianne Howey, Will Forte, Lizze Broadway, Damon Wayans Jr., Urzila Carlson, Chris Geere, Joel David Moore, Alex Moffat",Tyler Spindel,97
324544,In the Lost Lands,"[14, 12, 28]","Milla Jovovich, Dave Bautista, Arly Jover, Amara Okereke, Fraser James, Deirdre Mullins, Sebastian Stankiewicz, Tue Lunding, Jacek Dzisiewicz, Ian Hanmore",Paul W. S. Anderson,102
1195506,Novocaine,"[28, 53, 35]","Jack Quaid, Amber Midthunder, Ray Nicholson, Jacob Batalon, Betty Gabriel, Matt Walsh, Evan Hengst, Conrad Kemp, Jessica Stanley, Dominique Maher",Dan Berk,110
365177,Borderlands,"[28, 878, 35]","Cate Blanchett, Kevin Hart, Edgar Ramírez, Jamie Lee Curtis, Ariana Greenblatt, Florian Munteanu, Janina Gavankar, Jack Black, Benjamin Byron Davis, Olivier Richters",Eli Roth,101
365177,Borderlands,"[28, 878, 35]","Cate Blanchett, Kevin Hart, Edgar Ramírez, Jamie Lee Curtis, Ariana Greenblatt, Florian Munteanu, Janina Gavankar, Jack Black, Benjamin Byron Davis, Olivier Richters",Eli Roth,101
1425200,Umjolo: There Is No Cure,"[10749, 35, 18]","Nombuleleo Mhlongo, Busisiwe Mtshali, Tina Redman, Londeka Sishi, Yonda Thomas, Nokuthula Mabika, Brenda Mhlongo, Shezi Sibongiseni, Tyson Mathonsi, Khumbulani Kay Sibiya",Mthunzi Dubazana,78
1014505,OVERLORD: The Sacred Kingdom,"[28, 12, 16, 14]","Satoshi Hino, Yumi Hara, Masayuki Katou, Yoshino Aoyama, Hitomi Nabatame, Saori Hayami, Haruka Tomatsu, Manami Munakura",Naoyuki Ito,134
838681,Going Places,[],"Ethan Cutkosky, Chloe East, Spence Moore II, Alysia Reiner, Mimi Kennedy, Miranda Rae Mayo, Lincoln Bonilla",Max Chernov,0
1167271,Weekend in Taipei,"[28, 12, 53]","Luke Evans, Gwei Lun-Mei, Sung Kang, Wyatt Yang, Pernell Walker, Zach Ireland, Patrick Lee, Virginia Chien, Lu Yi-ching, Tou Tsung-Hua",George Huang,101
1029281,Strange Darling,"[80, 27, 53]","Willa Fitzgerald, Kyle Gallner, Madisen Beaty, Bianca A. Santos, Steven Michael Quezada, Ed Begley Jr., Barbara Hershey, Denise Grayson, Eugenia Kuzmina, Duke Mollner",JT Mollner,98
1440170,NXT Roadblock 2025,[],"Isaac Odugbesan, Quinn Ojinnaka, Jeff Hardy, Matthew Hardy, Eimi Gloria Matsudo, Stephanie Vaquer",Unknown,0
1309027,Last Take: Rust and the Story of Halyna,[99],Halyna Hutchins,Rachel Mason,0
1233575,Black Bag,"[53, 18]","Michael Fassbender, Cate Blanchett, Marisa Abela, Tom Burke, Naomie Harris, Regé-Jean Page, Pierce Brosnan, Gustaf Skarsgård, Kae Alexander, Martin Bassindale",Steven Soderbergh,94
1389406,Qian Tang River,"[18, 36]","Wang Zheng, Liu Lu, Chen Yunong, Wang Yidi, Yao Anlian",Bo Wan,92
1434539,Insomnia District,"[18, 53, 9648]","Ricardo Ricci, Jaciara Rocha, Julia Testoni, Roberto Cury, Zizi Dalcanalle, Breno Cordeiro",Theo Muller,23
1438233,Tod am Rennsteig - Haus der Toten,"[10770, 80]","Kristin Suckow, Bernhard Conrad, Anne-Kathrin Gummich, Berit Künnecke, Uwe Preuss, Ugur Kaya, Mariella Aumann, Jona Levin Nicolai, Guido Renner, Sarah Bauerett",Carolina Hellsgård,90
1252014,Half Moon,[],Sazzad Hossain,Faiz Ahmed,0
1431544,Stella Rose,[18],"Isabel Turk, Darla Lopez, Connor Fleming, Zielo Sanchez",Connor Fleming,10
1441190,Fascinació Mútua,[16],"Estel Tort, Irene Miras, Nerea Alfonso, Masumi Mutsuda, Domènec Farell",Aleix Pitarch,3
1440717,Buster!,"[35, 18, 28, 53]","Johnny Gordynskiy, Drew Rothman, Derek Lam, Maisie Williams, Declan McMonagle, Javier Rubio, Billy Gardner, Josh Kidorf, Alec Fisher, Asher Levin",Ryan McNamara,6
1127674,Forbidden City,"[28, 10749, 18]","Yaxi Liu, Enrico Borello, Marco Giallini, Sabrina Ferilli, Chunyu Shanshan, Luca Zingaretti, Tomal Islam, Miki Yeung Oi-Gan, Claudio Pallitto, Daniele Mosca",Gabriele Mainetti,138
1309898,Robyn Zabukovec Presents,[],"Robyn Zabukovec, Spencer Poole, Keeghan Bristow",Robyn Zabukovec,10
1333100,Attack on Titan: THE LAST ATTACK,"[16, 28, 12, 14]","Yuki Kaji, Yui Ishikawa, Marina Inoue, Hiroshi Kamiya, Yu Shimamura, Romi Park, Yoshimasa Hosoya, Kisho Taniyama, Hiro Shimono, Koji Hiwatari",Yuichiro Hayashi,145
1359892,Ago,[99],"Giacomo Agostini, Marc Márquez, Nico Cereghini, Guido Meda, Gianni Morandi, Carlos Lavado, Gino Dainese",Giangiacomo De Stefano,80
940721,Godzilla Minus One,"[878, 27, 28]","Ryunosuke Kamiki, Minami Hamabe, Yuki Yamada, Munetaka Aoki, Hidetaka Yoshioka, Sakura Ando, Kuranosuke Sasaki, Saki Nakatani, Miou Tanaka, Yuya Endo",Takashi Yamazaki,124
807,Se7en,"[80, 9648, 53]","Morgan Freeman, Brad Pitt, Gwyneth Paltrow, John Cassini, Peter Crombie, Reg E. Cathey, R. Lee Ermey, Daniel Zacapa, Andrew Kevin Walker, George Christy",David Fincher,127
1442338,AEW Revolution: Zero Hour,[],"James Cipperly, Mark Pugh, John Hennigan, Mansoor Abdul Aziz Al-Shehail, Brennan Williams",Unknown,240
1442276,AEW Revolution: Zero Hour,"[28, 18]","Chris Irvine, James Cipperly, John Hennigan, Mark Pugh, Brennan Williams, Mansoor Abdul Aziz Al-Shehail, Jeffrey Jarrett, Renee Paquette, Andrew Befumo Jr, RJ Skinner",Unknown,90
1180417,The Dutchman,[53],"André Holland, Kate Mara, Zazie Beetz, Stephen McKinley Henderson, Aldis Hodge, Lauren E. Banks",Andre Gains,88
1304800,The Lion King at the Hollywood Bowl,[10402],"Jennifer Hudson, Nathan Lane, Jeremy Irons, Ernie Sabella, Billy Eichner, Jason Weaver, Bradley Gibson, North West, Heather Headley, Lebo M.",Paul Dugdale,68
1088514,The Room Next Door,[18],"Julianne Moore, Tilda Swinton, John Turturro, Alessandro Nivola, Juan Diego Botto, Raúl Arévalo, Victoria Luengo, Alex Høgh Andersen, Esther-Rose McGregor, Alvise Rigo",Pedro Almodóvar,106
1275332,Girls on Wire,[18],"Liu Haocun, Wen Qi, Zhang Youhao, Liu Yitie, Peng Jing, Jian Kang, Yang Haoyu, Zhou You, Geng Le, Liu Yuanyuan",Vivian Qu,115
1288229,Forge,"[35, 80]","Kelly Marie Tran, Andie Ju, Brandon Soo Hoo, Sonya Walger, Eva De Dominici, Edmund Donovan, T.R. Knight, Jack Falahee, Phillip Andre Botello, Deborah Tucker",Jing Ai Ng,114
1232449,Young Hearts,"[18, 10749]","Lou Goossens, Marius De Saeger, Geert Van Rampelberg, Emilie De Roo, Dirk van Dijck, Jul Goossens, Ezra van Dongen, Olivier Englebert, Olga De Saeger, Wim Opbrouck",Anthony Schatteman,100
982116,Butthole Surfers: The Hole Truth and Nothing Butt,"[99, 10402]","Gibby Haynes, Paul Leary, King Coffey, David Yow, Henry Rollins, Ice-T, Teresa Taylor, Buzz Osborne, Dale Crover, J.G. Thirlwell",Tom Stern,106
940139,Here,[18],"Tom Hanks, Robin Wright, Paul Bettany, Kelly Reilly, Ellis Grunsell, Teddy Russell, Finn Guegan, Callum Macreadie, Lauren McQueen, Grace Lyra",Robert Zemeckis,105
1418290,The Reluctant Royal,"[10770, 35, 10749]","Andrew W. Walker, Emilie de Ravin, Simon Coury, Fiach Kunz, Jade Jordan, Elizabeth Moynihan, Jimmy Walker, Michael James Ford, Megan Elle Day, Ali Hardiman",Kevin Fair,84
767901,Hearts of Darkness: The Making of the Final Friday,[99],"Adam Marcus, Kane Hodder, John D. LeMay, Steven Williams, Julie Michaels, Rusty Schwimmer, Michael B. Silver, Richard Gant, Deborah Voorhees, Robert Kurtzman",Michael Felsher,90
1422096,Good Boy,"[18, 27]","Stuart Rudin, Shane Jensen, Larry Fessenden, Arielle Friedman, Anya Krawcheck, Indy",Ben Leonberg,73
1340110,Redux Redux,"[27, 53]","Michaela McManus, Stella Marcus, Jim Cummings, Grace Van Dien, Jeremy Holm",Kevin McManus,107
1297446,Slanted,"[35, 53, 878]","Shirley Chen, Mckenna Grace, Maitreyi Ramakrishnan, Amelie Zilber, Vivian Wu, Fang Du, Elaine Hendrix, Keith Harris",Amy Wang,102
1211472,September 5,"[53, 18, 36]","John Magaro, Leonie Benesch, Peter Sarsgaard, Ben Chaplin, Zinedine Soualem, Georgina Rich, Corey Johnson, Marcus Rutherford, Daniel Adeosun, Benjamin Walker",Tim Fehlbaum,95
1303498,$POSITIONS,[18],"Michael Kunicki, Vinny Kress, Trevor Dawkins, Kaylyn Carter, Reagan Fitzgerald",Brandon Daley,97
1393069,The Most Beautiful Girl in the World,"[35, 18, 10749]","Reza Rahadian, Sheila Dara, Kevin Julio, Indra Birowo, Jihane Almira, Bucek Depp, Ira Wibowo, Frederika Cull, Dea Panendra, Agastya Kandou",Robert Ronny,122
1422632,Now! More! Yes!,[99],,Max Hey,75
1422039,Night Fight,[99],,Khary Saeed Jones,78
1439863,Tehran Another View,[18],"Ali Shadman, Anahita Afshar, Aida Makhiani, Reza Kolavani",Ali Behrad,95
1422168,Randy as Himself,"[35, 80, 18]","Jeff Perry, Marin Hinkle, Jocelyn DeBoer, John Gemberling, John F. Beach",Margaret Miller,10
1436763,Sacra Lunaria,"[18, 14]","Alejandra Lifante, Luisa Maciá, Agata Clares, Esther del Cura",Mey Montero,0
1422626,Spreadsheet Champions,[99],,Kristina Kraskov,86
1251517,Real Faces,[18],"Leonie Buysse, Gorges Ocloo, Yoann Blanc, Karlijn Sileghem, Oscar Louis Högström, Misha Van der Werf, Joely Mbundu",Leni Huyghe,93
1224993,Dark Nuns,"[53, 27, 9648, 18]","Song Hye-kyo, Jeon Yeo-been, Lee Jin-uk, Moon Woo-jin, Huh Joon-ho, Kim Kuk-hee, Shin Jae-hwi, Gang Dong-won, Han Dong-hee, Park Jeong-hak",Kwon Hyeok-jae,115
1422107,Salsa Lives,[99],Rubén Blades,Juan Carvajal,104
1422112,42nd Street,[99],,José María Cabral,91
1435267,American Sons,[99],,Andrew James Gonzales,59
1439235,More of a Beer Girl,[18],"Erin Alday Hannon, Keith Perry, Alfie Jackson, Lata Nobes",Mariia Brega,5
1154538,Nirvanna the Band the Show the Movie,"[35, 12]","Matt Johnson, Jay McCarrol, Jared Raab",Matt Johnson,125
489,Good Will Hunting,[18],"Matt Damon, Robin Williams, Ben Affleck, Stellan Skarsgård, Minnie Driver, Casey Affleck, Cole Hauser, Vik Sahay, John Mighton, Rachel Majorowski",Gus Van Sant,127
1319968,Millers in Marriage,[18],"Gretchen Mol, Julianna Margulies, Minnie Driver, Edward Burns, Morena Baccarin, Benjamin Bratt, Patrick Wilson, Campbell Scott, Brian d'Arcy James, Elizabeth Masucci",Edward Burns,117
1100099,We Live in Time,"[10749, 18]","Andrew Garfield, Florence Pugh, Grace Delaney, Lee Braithwaite, Aoife Hinds, Adam James, Douglas Hodge, Amy Morgan, Niamh Cusack, Lucy Briers",John Crowley,108
1440943,Alias Julián,[99],"Efraín Jesús Espinoza, Matías Santecchia",Guillermo España,45
1155281,Creation of the Gods II: Demon Force,"[28, 14, 10752]","Huang Bo, Yu Shi, Nashi, Chen Muchi, Kris Phillips, Narana Erdyneeva, Wu Hsing-Guo, Han Pengyi, Ci Sha, Wu Yafan",Wuershan,145
976576,Emmanuelle,"[10749, 18]","Noémie Merlant, Will Sharpe, Jamie Campbell Bower, Chacha Huang, Anthony Wong Chau-Sang, Naomi Watts, Harrison Arevalo, Marguerite Dabrin, Simon Yin, Adam Pak Tin-Nam",Audrey Diwan,105
1420767,Murewa,[99],"Murewa Ekundayo, Reece Tester, Charlie Logan, Marlon Francis, Dan Tavener, Zak Wilson, John Berry",Ché Scott-Heron Newton,15
1422101,Glorious Summer,"[18, 9648]","Magdalena Fejdasz, Helena Ganjalyan, Daniela Komędera, Weronika Humaj",Bartosz Szpak,88
1422628,Seen and Heard,[99],,Giselle Bailey,0
1422038,Ghost Boy,[99],,Rodney Ascher,92
1383580,Surviving Earth,[18],"Slavko Sobin, Olive Gray, Ann Ogbomo, Arthur McBain",Thea Gajic,100
1330747,Odyssey,[53],"Mikael Persbrandt, Rebecca Calder, Guy Burnet, Polly Maberly, Charley Palmer Rothwell, Sarah Beck Mather, Leon Annor, Ryan Hayes, Sallieu Sesay, Adam Lawrence",Gerard Johnson,110
1421977,Fantasy Life,[18],"Matthew Shear, Amanda Peet, Alessandro Nivola, Judd Hirsch, Bob Balaban, Andrea Martin, Zosia Mamet, Jessica Harper, Holland Taylor, Sheng Wang",Matthew Shear,91
1422478,Ways of Knowing: A Navajo Nuclear History,[99],"Sunny Dooley, Tina Garnanez, Tommy Rock, Janene Yazzie, Bobby Leonard Mason",Kayla Briët,22
1422625,Starman,[99],,Robert Stone,85
1422048,New Jack Fury,[18],"Andre Hall, Page Kennedy",Lanfia Wal,84
1422027,Remaining Native,[99],,Paige Bethmann,85
1385169,Rumpelstiltskin,"[27, 14]","Hannah Baxter-Eve, Joss Carter, Adrian Bouchet, Colin Malone, Evyn George, Ayvianna Snow, Jennifer Lim, Annabella Rich, Sarah Jane Duncan, James Dance",Andy Edwards,87
1421979,The Python Hunt,[99],,Xander Robin,91
1416914,Nervous Energy,"[18, 35]","Lucie Zhang, Sonia Yuan, Ramzi Bashour, Keisuke Asano, Hudson Oz, Wai Ching Ho, Eleven Lee, Yuki Kawahisa, Emily May Jampel",Eve Liu,15
1435760,Andrew Schulz: LIFE,[35],Andrew Schulz,Troy Miller,59
1422596,Take No Prisoners,[99],,Subrata De,99
1440471,The Cancer Card,[],"Dekin Walter, Elvis Garcia",Jimmy Rancich,0
1422031,The Spies Among Us,[99],,Jamie Coughlin Silverman,94
1422028,The Secret of Me,[99],,Grace Hughes-Hallett,80
1439875,Эффект хамелеона,[18],"Kirill Zaporozhskiy, Sergey Chonishvili, Anita Pudikova, Yury Lyakhov, Erik Kholyavko-Grishin, Uliana Donskova, Ruslan Muradasilov",Aleksandr Harlamov,94
1422017,My Uncle Jens,"[35, 18]","Peiman Azizpour, Hamza Agooshi, Sarah Francesca Brænne, Magnus B. Bjørlo Lysbakken, Theresa Frostad Eggesbø, Emir Hakki, Marko Lazic, Mohamed Chakiri, Eirik Hallert, Marte Germaine Christensen",Brwa Vahabpour,98
1422028,The Secret of Me,[99],,Grace Hughes-Hallett,80
1439875,Эффект хамелеона,[18],"Kirill Zaporozhskiy, Sergey Chonishvili, Anita Pudikova, Yury Lyakhov, Erik Kholyavko-Grishin, Uliana Donskova, Ruslan Muradasilov",Aleksandr Harlamov,94
1422017,My Uncle Jens,"[35, 18]","Peiman Azizpour, Hamza Agooshi, Sarah Francesca Brænne, Magnus B. Bjørlo Lysbakken, Theresa Frostad Eggesbø, Emir Hakki, Marko Lazic, Mohamed Chakiri, Eirik Hallert, Marte Germaine Christensen",Brwa Vahabpour,98
1422108,Forever We Are Young,"[99, 10402]",,Grace Lee,92
1422105,The Makings of Curtis Mayfield,[99],Curtis Mayfield,H.E.R.,97
1430137,Baba I'm Fine,[35],"Aladeen Tawfeek, Adaeze Dozie, Michelle Do, Hibah Abdellatif, Sophia Zonno, Axton McBride",Karina Dandashi,13
1366118,Better When You're Dancing,[18],"Kayley Glasheen, Jack O'Mahony, Lisa Marie Murphy, Austin Grehan, Jane McAleese, Jay Flavin, Michael De Brún, Lea Talia Meic, Michaela Fogarty",Kyra Owers,10
1422632,Now! More! Yes!,[99],,Max Hey,75
1422039,Night Fight,[99],,Khary Saeed Jones,78
1439863,Tehran Another View,[18],"Ali Shadman, Anahita Afshar, Aida Makhiani, Reza Kolavani",Ali Behrad,95
1422168,Randy as Himself,"[35, 80, 18]","Jeff Perry, Marin Hinkle, Jocelyn DeBoer, John Gemberling, John F. Beach",Margaret Miller,10
1436763,Sacra Lunaria,"[18, 14]","Alejandra Lifante, Luisa Maciá, Agata Clares, Esther del Cura",Mey Montero,0
1422626,Spreadsheet Champions,[99],,Kristina Kraskov,86
1251517,Real Faces,[18],"Leonie Buysse, Gorges Ocloo, Yoann Blanc, Karlijn Sileghem, Oscar Louis Högström, Misha Van der Werf, Joely Mbundu",Leni Huyghe,93
1224993,Dark Nuns,"[53, 27, 9648, 18]","Song Hye-kyo, Jeon Yeo-been, Lee Jin-uk, Moon Woo-jin, Huh Joon-ho, Kim Kuk-hee, Shin Jae-hwi, Gang Dong-won, Han Dong-hee, Park Jeong-hak",Kwon Hyeok-jae,115
1422107,Salsa Lives,[99],Rubén Blades,Juan Carvajal,104
1422112,42nd Street,[99],,José María Cabral,91
1435267,American Sons,[99],,Andrew James Gonzales,59
1439235,More of a Beer Girl,[18],"Erin Alday Hannon, Keith Perry, Alfie Jackson, Lata Nobes",Mariia Brega,5
489,Good Will Hunting,[18],"Matt Damon, Robin Williams, Ben Affleck, Stellan Skarsgård, Minnie Driver, Casey Affleck, Cole Hauser, Vik Sahay, John Mighton, Rachel Majorowski",Gus Van Sant,127
